 energy shell parameters
             Nshells                80
              kstart      43.770000000
                kend    1660.000000000
               Npmax                20
 isotropic coordinates
    i    j                 x                 y                 z
   73   11  -0.282423474E+03  -0.970457308E+03   0.113097336E+04
   73   12   0.288223070E+03  -0.146779192E+04   0.251327412E+03
   73   13  -0.477892099E+03  -0.134892861E+04  -0.502654825E+03
   73   14   0.144953280E+03  -0.770371730E+03  -0.129852496E+04
   73   15  -0.497369299E+03   0.157992248E+03  -0.142418867E+04
   73   16  -0.132053754E+04   0.223054685E+03  -0.712094335E+03
   73   17  -0.117137183E+04   0.962696508E+03  -0.418879020E+02
   73   18  -0.108109045E+04   0.531667145E+03   0.921533845E+03
   73   19  -0.112165753E+04  -0.583692544E+03   0.837758041E+03
   73   20  -0.128954574E+04  -0.780800471E+03  -0.167551608E+03
   73   21   0.128954574E+04  -0.780800471E+03  -0.167551608E+03
   73   22   0.132053754E+04   0.223054685E+03  -0.712094335E+03
   73   23   0.117137183E+04   0.962696508E+03  -0.418879020E+02
   73   24   0.104888877E+04   0.592670946E+03   0.921533845E+03
   73   25   0.112165753E+04  -0.583692544E+03   0.837758041E+03
   73   26   0.169668059E+03  -0.996375008E+03   0.113097336E+04
   73   27  -0.288223070E+03  -0.146779192E+04   0.251327412E+03
   73   28   0.441316828E+03  -0.136133343E+04  -0.502654825E+03
   73   29  -0.144953280E+03  -0.770371730E+03  -0.129852496E+04
   73   30   0.491462614E+03   0.175505751E+03  -0.142418867E+04
   73   31  -0.282423474E+03   0.970457308E+03  -0.113097336E+04
   73   32   0.288223070E+03   0.146779192E+04  -0.251327412E+03
   73   33  -0.477892099E+03   0.134892861E+04   0.502654825E+03
   73   34   0.144953280E+03   0.770371730E+03   0.129852496E+04
   73   35  -0.497369299E+03  -0.157992248E+03   0.142418867E+04
   73   36  -0.132053754E+04  -0.223054685E+03   0.712094335E+03
   73   37  -0.117137183E+04  -0.962696508E+03   0.418879020E+02
   73   38  -0.108109045E+04  -0.531667145E+03  -0.921533845E+03
   73   39  -0.112165753E+04   0.583692544E+03  -0.837758041E+03
   73   40  -0.128954574E+04   0.780800471E+03   0.167551608E+03
   74    1   0.975257054E+03   0.364562001E+03  -0.113097336E+04
   74    2   0.145622322E+04  -0.259011218E+03  -0.418879020E+03
   74    3   0.923018197E+03  -0.119381518E+04  -0.293215314E+03
   74    4   0.513179875E+02  -0.119679468E+04  -0.963421747E+03
   74    5   0.602016676E+02  -0.292491724E+03  -0.150796447E+04
   74    6  -0.845183808E+03   0.416150590E+03  -0.121474916E+04
   74    7  -0.583353701E+03   0.125445379E+04  -0.670206433E+03
   74    8   0.559721422E+03   0.128649145E+04  -0.628318531E+03
   74    9   0.864131730E+03   0.121420202E+04   0.376991118E+03
   74   10   0.141362646E+04   0.334859462E+03   0.502654825E+03
   74   11   0.876960912E+03  -0.344175160E+03   0.121474916E+04
   74   12   0.583353701E+03  -0.125445379E+04   0.670206433E+03
   74   13  -0.559721422E+03  -0.128649145E+04   0.628318531E+03
   74   14  -0.864131730E+03  -0.121420202E+04  -0.376991118E+03
   74   15  -0.141362646E+04  -0.334859462E+03  -0.502654825E+03
   74   16  -0.145846747E+04   0.246059945E+03   0.418879020E+03
   74   17  -0.914106707E+03   0.120065241E+04   0.293215314E+03
   74   18  -0.513179875E+02   0.119679468E+04   0.963421747E+03
   74   19  -0.602016676E+02   0.292491724E+03   0.150796447E+04
   74   20  -0.928480846E+03  -0.471121100E+03   0.113097336E+04
   74   21   0.975257054E+03  -0.364562001E+03   0.113097336E+04
   74   22   0.145622322E+04   0.259011218E+03   0.418879020E+03
   74   23   0.923018197E+03   0.119381518E+04   0.293215314E+03
   74   24   0.513179875E+02   0.119679468E+04   0.963421747E+03
   74   25   0.602016676E+02   0.292491724E+03   0.150796447E+04
   74   26  -0.845183808E+03  -0.416150590E+03   0.121474916E+04
   74   27  -0.583353701E+03  -0.125445379E+04   0.670206433E+03
   74   28   0.559721422E+03  -0.128649145E+04   0.628318531E+03
   74   29   0.864131730E+03  -0.121420202E+04  -0.376991118E+03
   74   30   0.141362646E+04  -0.334859462E+03  -0.502654825E+03
   74   31   0.876960912E+03   0.344175160E+03  -0.121474916E+04
   74   32   0.583353701E+03   0.125445379E+04  -0.670206433E+03
   74   33  -0.559721422E+03   0.128649145E+04  -0.628318531E+03
   74   34  -0.864131730E+03   0.121420202E+04   0.376991118E+03
   74   35  -0.141362646E+04   0.334859462E+03   0.502654825E+03
   74   36  -0.145846747E+04  -0.246059945E+03  -0.418879020E+03
   74   37  -0.914106707E+03  -0.120065241E+04  -0.293215314E+03
   74   38  -0.513179875E+02  -0.119679468E+04  -0.963421747E+03
   74   39  -0.602016676E+02  -0.292491724E+03  -0.150796447E+04
   74   40  -0.928480846E+03   0.471121100E+03  -0.113097336E+04
   75    1  -0.123265477E+04   0.240392535E+03  -0.921533845E+03
   75    2  -0.148455666E+04   0.464245750E+03   0.837758041E+02
   75    3  -0.803468868E+03   0.125243068E+04   0.460766923E+03
   75    4  -0.919877941E+02   0.151845153E+04  -0.335103216E+03
   75    5  -0.341454741E+03   0.913369651E+03  -0.121474916E+04
   75    6   0.585781178E+03   0.234516575E+03  -0.142418867E+04
   75    7   0.208728082E+03  -0.834695445E+03  -0.129852496E+04
   75    8  -0.865108127E+03  -0.816940278E+03  -0.100530965E+04
   75    9  -0.933990609E+03  -0.124593657E+04   0.418879020E+02
   75   10  -0.131861308E+04  -0.488399278E+03   0.670206433E+03
   75   11  -0.585781178E+03  -0.234516575E+03   0.142418867E+04
   75   12  -0.208728082E+03   0.834695445E+03   0.129852496E+04
   75   13   0.861841086E+03   0.820386147E+03   0.100530965E+04
   75   14   0.933990609E+03   0.124593657E+04  -0.418879020E+02
   75   15   0.133059667E+04   0.454738191E+03  -0.670206433E+03
   75   16   0.148417343E+04  -0.465469460E+03  -0.837758041E+02
   75   17   0.803468868E+03  -0.125243068E+04  -0.460766923E+03
   75   18   0.129624203E+03  -0.151570260E+04   0.335103216E+03
   75   19   0.341454741E+03  -0.913369651E+03   0.121474916E+04
   75   20   0.120187280E+04  -0.364318729E+03   0.921533845E+03
   75   21  -0.123265477E+04  -0.240392535E+03   0.921533845E+03
   75   22  -0.148455666E+04  -0.464245750E+03  -0.837758041E+02
   75   23  -0.803468868E+03  -0.125243068E+04  -0.460766923E+03
   75   24  -0.919877941E+02  -0.151845153E+04   0.335103216E+03
   75   25  -0.341454741E+03  -0.913369651E+03   0.121474916E+04
   75   26   0.585781178E+03  -0.234516575E+03   0.142418867E+04
   75   27   0.208728082E+03   0.834695445E+03   0.129852496E+04
   75   28  -0.865108127E+03   0.816940278E+03   0.100530965E+04
   75   29  -0.933990609E+03   0.124593657E+04  -0.418879020E+02
   75   30  -0.131861308E+04   0.488399278E+03  -0.670206433E+03
   75   31  -0.585781178E+03   0.234516575E+03  -0.142418867E+04
   75   32  -0.208728082E+03  -0.834695445E+03  -0.129852496E+04
   75   33   0.861841086E+03  -0.820386147E+03  -0.100530965E+04
   75   34   0.933990609E+03  -0.124593657E+04   0.418879020E+02
   75   35   0.133059667E+04  -0.454738191E+03   0.670206433E+03
   75   36   0.148417343E+04   0.465469460E+03   0.837758041E+02
   75   37   0.803468868E+03   0.125243068E+04   0.460766923E+03
   75   38   0.129624203E+03   0.151570260E+04  -0.335103216E+03
   75   39   0.341454741E+03   0.913369651E+03  -0.121474916E+04
   75   40   0.120187280E+04   0.364318729E+03  -0.921533845E+03
   76    1   0.178994262E+03  -0.156293834E+04  -0.125663706E+03
   76    2   0.757030921E+03  -0.118761627E+04   0.712094335E+03
   76    3  -0.282763167E+02  -0.760954403E+03   0.138230077E+04
   76    4  -0.103838298E+04  -0.750428365E+03   0.921533845E+03
   76    5  -0.909765245E+03  -0.128886740E+04  -0.418879020E+02
   76    6  -0.117858838E+04  -0.572502412E+03  -0.879645943E+03
   76    7  -0.250520740E+03  -0.527698218E+03  -0.146607657E+04
   76    8   0.585891605E+03  -0.102504384E+04  -0.104719755E+04
   76    9   0.138161998E+04  -0.364082594E+03  -0.670206433E+03
   76   10   0.146650976E+04  -0.444784651E+03   0.376991118E+03
   76   11   0.117858838E+04   0.572502412E+03   0.879645943E+03
   76   12   0.425742725E+03   0.399961477E+03   0.146607657E+04
   76   13  -0.611971663E+03   0.100969032E+04   0.104719755E+04
   76   14  -0.138161998E+04   0.364082594E+03   0.670206433E+03
   76   15  -0.147697980E+04   0.408674596E+03  -0.376991118E+03
   76   16  -0.757030921E+03   0.118761627E+04  -0.712094335E+03
   76   17   0.282763167E+02   0.760954403E+03  -0.138230077E+04
   76   18   0.103838298E+04   0.750428365E+03  -0.921533845E+03
   76   19   0.908894472E+03   0.128948160E+04   0.418879020E+02
   76   20  -0.210079211E+03   0.155906444E+04   0.125663706E+03
   76   21   0.178994262E+03   0.156293834E+04   0.125663706E+03
   76   22   0.757030921E+03   0.118761627E+04  -0.712094335E+03
   76   23  -0.282763167E+02   0.760954403E+03  -0.138230077E+04
   76   24  -0.103838298E+04   0.750428365E+03  -0.921533845E+03
   76   25  -0.909765245E+03   0.128886740E+04   0.418879020E+02
   76   26  -0.117858838E+04   0.572502412E+03   0.879645943E+03
   76   27  -0.250520740E+03   0.527698218E+03   0.146607657E+04
   76   28   0.585891605E+03   0.102504384E+04   0.104719755E+04
   76   29   0.138161998E+04   0.364082594E+03   0.670206433E+03
   76   30   0.146650976E+04   0.444784651E+03  -0.376991118E+03
   76   31   0.117858838E+04  -0.572502412E+03  -0.879645943E+03
   76   32   0.425742725E+03  -0.399961477E+03  -0.146607657E+04
   76   33  -0.611971663E+03  -0.100969032E+04  -0.104719755E+04
   76   34  -0.138161998E+04  -0.364082594E+03  -0.670206433E+03
   76   35  -0.147697980E+04  -0.408674596E+03   0.376991118E+03
   76   36  -0.757030921E+03  -0.118761627E+04   0.712094335E+03
   76   37   0.282763167E+02  -0.760954403E+03   0.138230077E+04
   76   38   0.103838298E+04  -0.750428365E+03   0.921533845E+03
   76   39   0.908894472E+03  -0.128948160E+04  -0.418879020E+02
   76   40  -0.210079211E+03  -0.155906444E+04  -0.125663706E+03
   77    1   0.132874493E+04  -0.852567127E+03   0.251327412E+03
   77    2   0.145142221E+04   0.232784547E+03   0.628318531E+03
   77    3   0.635669033E+03   0.490681902E+03   0.138230077E+04
   77    4   0.168825488E+03  -0.503130560E+03   0.150796447E+04
   77    5   0.477159005E+03  -0.130173318E+04   0.795870139E+03
   77    6  -0.368257383E+03  -0.155506629E+04   0.418879020E+02
   77    7   0.341274673E+02  -0.127524630E+04  -0.963421747E+03
   77    8   0.108059217E+04  -0.828300241E+03  -0.837758041E+03
   77    9   0.109880940E+04   0.262900041E+03  -0.113097336E+04
   77   10   0.128794653E+04   0.913032058E+03  -0.251327412E+03
   77   11   0.368257383E+03   0.155506629E+04  -0.418879020E+02
   77   12  -0.341274673E+02   0.127524630E+04   0.963421747E+03
   77   13  -0.107964904E+04   0.829529194E+03   0.837758041E+03
   77   14  -0.109880940E+04  -0.262900041E+03   0.113097336E+04
   77   15  -0.128794653E+04  -0.913032058E+03   0.251327412E+03
   77   16  -0.145142221E+04  -0.232784547E+03  -0.628318531E+03
   77   17  -0.635669033E+03  -0.490681902E+03  -0.138230077E+04
   77   18  -0.410447272E+01   0.530684048E+03  -0.150796447E+04
   77   19  -0.477159005E+03   0.130173318E+04  -0.795870139E+03
   77   20  -0.132402079E+04   0.859885303E+03  -0.251327412E+03
   77   21   0.132874493E+04   0.852567127E+03  -0.251327412E+03
   77   22   0.145142221E+04  -0.232784547E+03  -0.628318531E+03
   77   23   0.635669033E+03  -0.490681902E+03  -0.138230077E+04
   77   24   0.168825488E+03   0.503130560E+03  -0.150796447E+04
   77   25   0.477159005E+03   0.130173318E+04  -0.795870139E+03
   77   26  -0.368257383E+03   0.155506629E+04  -0.418879020E+02
   77   27   0.341274673E+02   0.127524630E+04   0.963421747E+03
   77   28   0.108059217E+04   0.828300241E+03   0.837758041E+03
   77   29   0.109880940E+04  -0.262900041E+03   0.113097336E+04
   77   30   0.128794653E+04  -0.913032058E+03   0.251327412E+03
   77   31   0.368257383E+03  -0.155506629E+04   0.418879020E+02
   77   32  -0.341274673E+02  -0.127524630E+04  -0.963421747E+03
   77   33  -0.107964904E+04  -0.829529194E+03  -0.837758041E+03
   77   34  -0.109880940E+04   0.262900041E+03  -0.113097336E+04
   77   35  -0.128794653E+04   0.913032058E+03  -0.251327412E+03
   77   36  -0.145142221E+04   0.232784547E+03   0.628318531E+03
   77   37  -0.635669033E+03   0.490681902E+03   0.138230077E+04
   77   38  -0.410447272E+01  -0.530684048E+03   0.150796447E+04
   77   39  -0.477159005E+03  -0.130173318E+04   0.795870139E+03
   77   40  -0.132402079E+04  -0.859885303E+03   0.251327412E+03
   78    1   0.691340060E+03   0.339359129E+03  -0.142418867E+04
   78    2  -0.195150653E+03  -0.658760027E+03  -0.146607657E+04
   78    3  -0.115844115E+04  -0.185052747E+02  -0.113097336E+04
   78    4  -0.843059001E+03   0.106625682E+04  -0.879645943E+03
   78    5   0.369437362E+03   0.117827093E+04  -0.104719755E+04
   78    6   0.803411879E+03   0.140506364E+04  -0.418879020E+02
   78    7   0.151864779E+04   0.535783917E+03   0.167551608E+03
   78    8   0.145012328E+04  -0.263429054E+03  -0.670206433E+03
   78    9   0.104110514E+04  -0.122215557E+04  -0.209439510E+03
   78   10   0.422350020E+02  -0.143218576E+04  -0.753982237E+03
   78   11  -0.802214935E+03  -0.140574737E+04   0.418879020E+02
   78   12  -0.152020098E+04  -0.531360990E+03  -0.167551608E+03
   78   13  -0.145012328E+04   0.263429054E+03   0.670206433E+03
   78   14  -0.104110514E+04   0.122215557E+04   0.209439510E+03
   78   15  -0.422350020E+02   0.143218576E+04   0.753982237E+03
   78   16   0.195150653E+03   0.658760027E+03   0.146607657E+04
   78   17   0.114346137E+04   0.186613036E+03   0.113097336E+04
   78   18   0.843059001E+03  -0.106625682E+04   0.879645943E+03
   78   19  -0.369437362E+03  -0.117827093E+04   0.104719755E+04
   78   20  -0.691340060E+03  -0.339359129E+03   0.142418867E+04
   78   21   0.691340060E+03  -0.339359129E+03   0.142418867E+04
   78   22  -0.195150653E+03   0.658760027E+03   0.146607657E+04
   78   23  -0.115844115E+04   0.185052747E+02   0.113097336E+04
   78   24  -0.843059001E+03  -0.106625682E+04   0.879645943E+03
   78   25   0.369437362E+03  -0.117827093E+04   0.104719755E+04
   78   26   0.803411879E+03  -0.140506364E+04   0.418879020E+02
   78   27   0.151864779E+04  -0.535783917E+03  -0.167551608E+03
   78   28   0.145012328E+04   0.263429054E+03   0.670206433E+03
   78   29   0.104110514E+04   0.122215557E+04   0.209439510E+03
   78   30   0.422350020E+02   0.143218576E+04   0.753982237E+03
   78   31  -0.802214935E+03   0.140574737E+04  -0.418879020E+02
   78   32  -0.152020098E+04   0.531360990E+03   0.167551608E+03
   78   33  -0.145012328E+04  -0.263429054E+03  -0.670206433E+03
   78   34  -0.104110514E+04  -0.122215557E+04  -0.209439510E+03
   78   35  -0.422350020E+02  -0.143218576E+04  -0.753982237E+03
   78   36   0.195150653E+03  -0.658760027E+03  -0.146607657E+04
   78   37   0.114346137E+04  -0.186613036E+03  -0.113097336E+04
   78   38   0.843059001E+03   0.106625682E+04  -0.879645943E+03
   78   39  -0.369437362E+03   0.117827093E+04  -0.104719755E+04
   78   40  -0.691340060E+03   0.339359129E+03  -0.142418867E+04
   79    1   0.732407865E+03   0.130479808E+04  -0.670206433E+03
   79    2   0.149418858E+04   0.673603652E+03  -0.418879020E+02
   79    3   0.151222853E+04  -0.434689203E+03  -0.460766923E+03
   79    4   0.817050041E+03  -0.473094660E+03  -0.134041287E+04
   79    5   0.443693823E+03   0.584680472E+03  -0.146607657E+04
   79    6  -0.874449295E+03   0.487100941E+03  -0.129852496E+04
   79    7  -0.113422204E+04   0.113549205E+04  -0.335103216E+03
   79    8  -0.136387990E+03   0.163332168E+04   0.418879020E+02
   79    9   0.880076881E+02   0.125846252E+04   0.104719755E+04
   79   10   0.113106615E+04   0.630981661E+03   0.100530965E+04
   79   11   0.867828349E+03  -0.498801416E+03   0.129852496E+04
   79   12   0.112538838E+04  -0.114424770E+04   0.335103216E+03
   79   13   0.136387990E+03  -0.163332168E+04  -0.418879020E+02
   79   14  -0.880076881E+02  -0.125846252E+04  -0.104719755E+04
   79   15  -0.113106615E+04  -0.630981661E+03  -0.100530965E+04
   79   16  -0.149418858E+04  -0.673603652E+03   0.418879020E+02
   79   17  -0.151222853E+04   0.434689203E+03   0.460766923E+03
   79   18  -0.762308580E+03   0.557023299E+03   0.134041287E+04
   79   19  -0.443693823E+03  -0.584680472E+03   0.146607657E+04
   79   20  -0.752389497E+03  -0.129337905E+04   0.670206433E+03
   79   21   0.732407865E+03  -0.130479808E+04   0.670206433E+03
   79   22   0.149418858E+04  -0.673603652E+03   0.418879020E+02
   79   23   0.151222853E+04   0.434689203E+03   0.460766923E+03
   79   24   0.817050041E+03   0.473094660E+03   0.134041287E+04
   79   25   0.443693823E+03  -0.584680472E+03   0.146607657E+04
   79   26  -0.874449295E+03  -0.487100941E+03   0.129852496E+04
   79   27  -0.113422204E+04  -0.113549205E+04   0.335103216E+03
   79   28  -0.136387990E+03  -0.163332168E+04  -0.418879020E+02
   79   29   0.880076881E+02  -0.125846252E+04  -0.104719755E+04
   79   30   0.113106615E+04  -0.630981661E+03  -0.100530965E+04
   79   31   0.867828349E+03   0.498801416E+03  -0.129852496E+04
   79   32   0.112538838E+04   0.114424770E+04  -0.335103216E+03
   79   33   0.136387990E+03   0.163332168E+04   0.418879020E+02
   79   34  -0.880076881E+02   0.125846252E+04   0.104719755E+04
   79   35  -0.113106615E+04   0.630981661E+03   0.100530965E+04
   79   36  -0.149418858E+04   0.673603652E+03  -0.418879020E+02
   79   37  -0.151222853E+04  -0.434689203E+03  -0.460766923E+03
   79   38  -0.762308580E+03  -0.557023299E+03  -0.134041287E+04
   79   39  -0.443693823E+03   0.584680472E+03  -0.146607657E+04
   79   40  -0.752389497E+03   0.129337905E+04  -0.670206433E+03
   80    1   0.129957131E+04   0.101913732E+04   0.167551608E+03
   80    2   0.123583489E+04   0.674192210E+03  -0.879645943E+03
   80    3   0.254863013E+03   0.945483048E+03  -0.134041287E+04
   80    4  -0.405004534E+03   0.152934936E+04  -0.502654825E+03
   80    5   0.339022419E+03   0.157009686E+04   0.418879020E+03
   80    6  -0.256221330E+03   0.100188999E+04   0.129852496E+04
   80    7   0.469344009E+03   0.409766856E+02   0.159174028E+04
   80    8   0.138461810E+04   0.254274939E+03   0.879645943E+03
